name1,name2,accurate,callees_json_bin_total,callees_json_matched,callees_json_non_matched,callees_json_src_total,calls,conditions,constants_json_bin_total,constants_json_matched,constants_json_non_matched,constants_json_src_total,externals,globals,heuristic,loops,recursive,switchs,switchs_json
vtabBestIndex,memRealValue,0,2,0,8,6,4,2,0,0,1,1,1,0,0,0,1,0,1
pop3_do,SSL_CTX_use_PrivateKey_file,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1
Curl_ftp_parselist_geterror,_curl_easy_setopt_err_ssl_ctx_cb_89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Curl_checkheaders,_curl_easy_getinfo_err_long_27,0,0,0,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1
vdbeSafety,sqlite3_create_function_v2,0,5,0,6,1,4,8,0,0,1,1,4,0,0,0,1,0,1
expect100,_curl_easy_setopt_err_sockopt_cb_97,0,0,0,4,4,4,4,0,0,4,4,4,0,0,0,0,0,1
checkday,.UI_method_get_reader,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,0,0,1
is_absolute_url,_curl_easy_setopt_err_ssl_ctx_cb_73,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
Exit,sqlite3TriggerList,0,0,0,1,1,1,11,0,0,0,0,1,0,0,1,1,0,1
porterNext,substExprList,0,1,0,3,2,1,0,0,0,0,0,0,1,0,2,1,0,1
vfslogDelete,sqlite3_interrupt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rtreeInit,sqlite3_extended_errcode,0,2,0,17,15,13,10,7,0,15,8,6,1,0,1,1,0,1
tcl_thread_error,jsonTypeFunc,0,6,0,7,1,5,2,0,0,0,0,2,1,0,0,1,0,1
mergeWorkerLoadHierarchy,SortByDistance,0,1,0,10,9,8,2,0,0,0,0,0,0,0,1,1,0,1
Curl_conncache_extract_bundle,_curl_easy_setopt_err_read_cb_68,0,0,0,3,3,3,3,0,0,0,0,0,0,0,2,0,0,1
simpleClose,.pthread_mutexattr_destroy,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
smtp_perform_helo,_curl_easy_setopt_err_error_buffer_71,0,0,0,2,2,2,1,0,0,1,1,1,0,0,0,0,0,1
vfslogDlError,sqlite3ParseUri,0,7,0,8,1,6,69,12,0,12,0,15,0,0,4,1,0,1
out_of_memory,sqlite3_value_double,0,1,0,3,2,1,0,0,0,1,1,1,0,0,0,0,0,1
runAsObjProc,statDisconnect,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1
execFuncCallback,callback,0,1,0,2,1,0,1,0,0,1,1,1,0,0,1,0,0,1
sqlite3Fts5IndexLoadConfig,sqlite3VdbeMemSetZeroBlob,0,1,0,4,3,2,2,0,0,0,0,0,0,0,0,1,0,1
lua_load,luaD_call,0,4,0,8,4,0,1,1,0,2,1,0,0,0,0,1,0,1
parseTimezone,sqlite3BtreeBeginTrans,0,22,0,23,1,21,81,5,0,6,1,3,0,0,0,1,0,1
sqlite3MemJournalOpen,sqlite3_stmt_readonly,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
smtp_parse_url_path,smtp_perform_command,0,2,0,4,2,0,4,4,0,5,1,3,0,0,0,1,0,1
dump,curlx_uitosi,0,0,0,4,4,4,11,0,0,5,5,5,0,0,3,0,0,1
sanitize_cookie_path,_curl_easy_setopt_err_postfields_104,0,0,0,4,4,4,7,0,0,1,1,1,0,0,0,0,0,1
free_bundle_hash_entry,_curl_easy_setopt_err_write_callback_91,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
ftp_state_pwd,_curl_easy_setopt_err_debug_cb_97,0,0,0,2,2,2,1,0,0,2,2,2,0,0,0,0,0,1
sqlite3Fts5HashClear,strstr,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,1
ReportTable,.dlopen,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
test_auxdata,sqlite3_cancel_auto_extension,0,0,0,8,8,8,4,0,0,0,0,13,0,0,0,1,0,1
sqlite3ErrorWithMsg,chmod,0,0,0,7,7,7,3,0,0,0,0,0,0,0,0,0,0,1
sqlite3PagerBackupPtr,.fopen64,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
sh_delentry,_curl_easy_setopt_err_curl_mimepost_128,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
vdbeSorterSetupMerge,unixSync,0,7,0,17,10,3,4,1,0,1,0,4,0,0,3,1,0,1
rule_print,sqlite3_wal_autocheckpoint,0,0,0,1,1,1,4,0,0,4,4,1,0,0,2,1,0,1
set_local_option,_curl_easy_setopt_err_conv_cb_37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ofstWalkInteriorPage,getPageNormal,0,8,0,11,3,5,27,3,0,3,0,12,0,0,1,1,0,1
multi_done,_curl_easy_setopt_err_curl_slist_42,0,0,0,12,12,12,18,0,0,2,2,2,0,0,5,0,1,0
block,io_open,0,8,0,11,3,5,8,2,0,2,0,3,0,0,1,1,0,1
quotaRead,zipfileGetTime,0,4,0,6,2,2,6,2,0,2,0,3,0,0,0,1,0,1
rec_dont,_curl_easy_getinfo_err_curl_off_t_23,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0
tdb_lsm_config_work_hook,invokeValueDestructor,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1
seriesClose,sqlite3_compileoption_get,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1
Curl_pgrsSetDownloadSize,_curl_easy_setopt_err_debug_cb_74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DumpByte,ipairsaux,0,3,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1
proto2num,_curl_easy_setopt_err_FILE_36,0,0,0,6,6,6,5,0,0,25,25,25,0,0,5,0,2,0
btree_ismemdb,fts3InsertDocsize,0,8,0,15,7,1,6,0,0,0,0,0,0,0,1,1,0,1
close_secondarysocket,_curl_easy_setopt_err_long_39,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
imap_multi_statemach,curl_multi_add_handle,0,6,0,7,1,5,11,1,0,1,0,1,0,0,0,1,0,1
tdb_lsm_prepare_sync_crash,sqlite3BtreeSchema,0,3,0,3,0,3,6,0,0,0,0,0,0,0,0,1,0,1
sortedReadData,sqlite3ResolveExprListNames,0,1,0,9,8,7,3,0,0,0,0,0,0,0,1,1,0,1
quotaShmLock,groupConcatFinalize,0,5,0,7,2,3,5,1,0,1,0,1,0,0,0,1,0,1
fts5ExprNodeTest,fts3SegmentMerge,0,21,0,26,5,16,76,0,0,0,0,10,0,0,5,1,1,0
safe_malloc,serialGet,0,0,0,2,2,2,3,0,0,0,0,0,0,0,0,1,0,1
singleipconnect,_curl_easy_setopt_err_curl_slist_50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
parse_proxy_auth,SSL_get_peer_cert_chain,0,0,0,2,2,2,3,0,0,1,1,1,0,0,0,0,0,1
lsmTreeMakeOld,unlink,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Curl_if2ip,_curl_easy_setopt_err_curl_httpost_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ftp_state_list,_curl_easy_getinfo_err_long_115,0,0,0,8,8,8,8,0,0,6,6,6,0,0,0,0,0,1
fsSleep,nodeAcquire,0,7,0,8,1,6,27,3,0,3,0,2,0,0,1,1,0,1
mime_mem_seek,Curl_multissl_connect_nonblocking,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0
btVfsWrite,.opendir,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1
sqlite3CodeRowTriggerDirect,sqlite3_expert_new,0,20,0,24,4,16,31,11,0,11,0,12,0,0,2,1,0,1
docListExceptMerge,vdbePmaReaderNext,0,8,0,11,3,5,10,0,0,0,0,0,0,0,2,1,0,1
test_column_count,sqlite3ExprCodeGetColumnToReg,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1
Curl_proxy_connect,file2memory,0,3,0,8,5,2,1,0,0,0,0,0,0,0,0,1,0,1
asyncTruncate,parserAddExprIdListTerm,0,3,0,4,1,2,3,1,0,1,0,1,0,0,0,1,0,1
replaceFunc,computeLimitRegisters,0,6,0,18,12,6,9,3,0,3,0,4,0,0,2,1,0,1
fts3tokCloseMethod,querySharedCacheTableLock,0,0,0,2,2,2,9,0,0,0,0,0,0,0,1,1,0,1
sqlite3_icu_init,estLog,0,0,0,1,1,1,4,0,0,0,0,1,0,0,1,1,0,1
Curl_set_in_callback,_curl_easy_getinfo_err_curl_slist_6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
porter_stemmer,fts3SegReaderDoclistCmpRev,0,0,0,9,9,9,63,0,0,60,60,60,0,0,2,1,3,0
ctimestampFunc,.__memset_chk,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
pageGetBtreeRef,querySharedCacheTableLock,0,0,0,3,3,3,9,0,0,0,0,0,0,0,1,1,0,1
test_table_column_metadata,sqlite3RowSetInsert,0,1,0,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1
fts3OffsetsFunc,idxNewConstraint,0,3,0,6,3,0,1,0,0,1,1,1,0,0,0,1,0,1
fts5VocabNextMethod,vdbeSorterSort,0,4,0,11,7,3,9,0,0,0,0,0,0,0,4,1,1,0
sqlite3_mprintf_str,unixClose,0,5,1,5,2,3,6,0,0,0,0,8,0,0,1,1,0,1
vdbeSorterCompareText,vdbeSorterJoinAll,0,2,0,5,3,1,0,0,0,0,0,0,0,0,1,1,0,1
encoder_base64_read,_curl_easy_getinfo_err_curl_off_t_51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
idxSampleFunc,fsdirConnect,0,2,0,5,3,1,0,1,0,1,0,1,0,0,0,1,0,1
sqlite3TestHexToBin,pcacheManageDirtyList,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,1
heightOfSelect,sqlite3_set_authorizer,0,0,0,2,2,2,4,0,0,0,0,5,0,0,0,1,0,1
resolve_conflict,sqlite3AllocateIndexObject,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
sqlite3Fts5PoslistWriterAppend,apndAccess,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1
encoder_qp_read,_curl_easy_setopt_err_opensocket_cb_41,0,0,0,3,3,3,6,0,0,1,1,1,1,0,1,0,4,0
hasColumn,sqlite3VdbeDelete,0,2,0,2,0,2,1,1,0,1,0,0,0,0,1,1,0,1
segdirNextIndex,selectInnerLoop,0,15,0,17,2,13,62,1,0,1,0,5,0,0,5,1,3,0
Curl_copy_header_value,_curl_easy_setopt_err_ioctl_cb_99,0,0,0,4,4,4,5,0,0,0,0,0,0,0,3,0,0,1
vfstraceNextSystemCall,sqlite3VdbeError,0,3,0,4,1,2,3,0,0,0,0,0,0,0,0,1,0,1
sqlite3WhereIsSorted,jsonEachOpenEach,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
btree_begin_transaction,.pthread_mutexattr_init,0,0,0,4,4,4,2,0,0,0,0,1,1,0,0,0,0,1
print_insn_detail_mips,getIDWithAttrMask,0,1,0,3,2,1,35,0,0,7,7,18,0,0,1,1,5,0
sqlite3BtreeGetFilename,sqlite3_set_authorizer,0,0,0,1,1,1,4,0,0,0,0,5,0,0,1,1,0,1
compileoptionusedFunc,output_file_close,0,1,0,4,3,2,2,0,0,0,0,3,1,0,0,1,0,1
Curl_pgrsLimitWaitTime,_curl_easy_setopt_err_ssl_ctx_cb_9,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1
printMemReference,init_6,0,1,0,8,7,6,20,0,0,10,10,9,0,0,0,0,0,1
tftp_option_add,_curl_easy_setopt_err_curl_slist_18,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1
read_encoded_part_content,_curl_easy_getinfo_err_string_93,0,0,0,3,3,3,6,0,0,0,0,0,0,0,1,0,2,0
fts3DeleteByRowid,posixUnlock,0,4,0,9,5,1,9,0,0,0,0,11,0,0,0,1,0,1
encoder_qp_size,_curl_easy_getinfo_err_curl_slist_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Curl_dedotdotify,_curl_easy_setopt_err_resolver_start_callback_120,0,0,0,8,8,8,15,0,0,8,8,8,0,0,4,0,0,1
faultsimBenignFailures,sqlite3_result_error_code,0,2,0,2,0,2,1,0,0,0,0,0,1,0,0,1,0,1
zipfileDequote,jsonEachRowid,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
glob_set,ascii_to_unicode_le,0,0,0,4,4,4,7,0,0,6,6,6,0,0,0,1,1,0
ftp_dophase_done,_curl_easy_setopt_err_long_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
multiplexDlOpen,sqlite3_result_text16,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
getinfo_slist,_curl_easy_getinfo_err_long_39,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0
vstatGetLastError,selectExpander,0,25,0,25,0,25,125,18,0,18,0,19,0,0,4,1,0,1
curl_mvprintf,_curl_easy_setopt_err_curl_mimepost_111,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
state,Curl_ssl_false_start,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Curl_flush_cookies,_curl_easy_getinfo_err_curl_slist_23,0,0,0,7,7,7,8,0,0,1,1,1,0,0,0,0,0,1
rtsp_conncheck,_curl_easy_setopt_err_postfields_69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
fts3auxRowidMethod,vdbePmaWriteVarint,0,3,0,3,0,3,1,0,0,0,0,0,0,0,0,1,0,1
sqlite3ExprCodeGetColumnToReg,fts3SegReaderDoclistCmp,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,1
md5finalize,fclose,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1
curl_mime_headers,_curl_easy_setopt_err_error_buffer_19,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1
sqlite3UpsertDoUpdate,sqlite3ExprCanBeNull,0,0,0,11,11,11,6,0,0,1,1,1,0,0,0,1,0,1
ftp_state_retr_prequote,_curl_easy_setopt_err_sockopt_cb_39,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
fts5ExprNodeTest_NOT,exprNodeIsDeterministic,0,0,0,3,3,3,3,1,0,1,0,0,0,0,1,1,0,1
unixLeaveMutex,sqlite3_create_function_v2,0,5,0,6,1,4,9,0,0,0,0,5,1,0,0,1,0,1
get_autocommit,vdbeMemClear,0,2,0,4,2,0,1,0,0,1,1,1,0,0,0,1,0,1
dbReleaseClientSnapshot,simpleCreate,0,3,0,4,1,2,7,0,0,0,0,0,0,0,2,1,0,1
unslashquote,_curl_easy_setopt_err_progress_cb_41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
expr,lua_isuserdata,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
analyzeAggregatesInSelectEnd,sqlite3_result_text64,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,1
fts3FreeExprNode,sqlite3_libversion,0,0,0,2,2,2,0,1,0,1,0,1,0,0,0,0,0,1
fts3DeleteSegdir,sqlite3WhereExprUsage,0,1,0,7,6,5,13,0,0,0,0,0,0,0,2,1,0,1
conncache_remove_bundle,_curl_easy_setopt_err_write_callback_35,0,0,0,3,3,3,2,0,0,0,0,0,0,0,1,0,0,1
sqlthread_proc,matchQuality,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
sqlite3MemJournalOpen,whereLoopCheaperProperSubset,0,0,0,1,1,1,13,0,0,0,0,0,0,0,1,1,0,1
sqlite3_profile,sqlite3SrcListIndexedBy,0,1,0,3,2,1,4,0,0,0,0,0,0,0,0,1,0,1
dprintf_formatf,_curl_easy_getinfo_err_curl_certinfo_116,0,0,0,6,6,6,89,0,0,5,5,5,1,0,43,0,1,0
show_dir_errno,_curl_easy_setopt_err_opensocket_cb_20,0,0,0,2,2,2,0,0,0,8,8,8,0,0,0,0,1,0
newTreeKey,exprCodeBetween,0,4,0,7,3,1,1,0,0,0,0,14,0,0,2,1,0,1
do_writer_test,walIndexReadHdr,0,15,0,37,22,7,47,7,0,18,11,8,0,0,8,1,0,1
fts5DecodePoslist,sqlite3DropTable,0,24,0,26,2,22,64,13,0,14,1,10,0,0,5,1,0,1
speedtest1_random_ascii_fp,fts3ReadNextPos,0,2,0,4,2,0,1,0,0,1,1,1,0,0,0,1,0,1
Tclsqlite_Unload,dump_callback,0,22,0,22,0,22,35,18,0,18,0,24,0,0,4,1,0,1
sqlite3Get4byte,sqlite3_config,0,2,0,2,0,2,28,6,0,6,0,104,0,0,0,1,1,0
zipfileTableErr,sqlite3_bind_parameter_index,0,2,0,6,4,2,2,0,0,0,0,0,0,0,0,1,0,1
putVarint64,jsonEachComputePath,0,2,0,2,0,2,1,2,0,2,0,2,0,0,3,1,0,1
freelistAppend,backupOnePage,0,4,0,6,2,2,8,0,0,0,0,1,0,0,0,1,0,1
jsonEachConnect,memIntValue,0,2,0,5,3,1,1,0,0,2,2,2,0,0,0,1,0,1
lsmEnvUnlink,sqlite3_mutex_leave,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,1,0,1
sqlite3BtreeSetPagerFlags,vdbeMemAddTerminator,0,1,0,4,3,2,1,0,0,0,0,0,0,0,0,1,0,1
leafReaderTermBytes,pragmaVtabDisconnect,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
vdbeMemClear,crc32,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1
asyncFileControl,sqlite3_result_subtype,0,0,0,2,2,2,0,1,0,1,0,0,0,0,0,0,1,0
tdb_delete,sqlite3_column_int,0,3,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1
State_arrayof,sqlite3_str_length,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
sqlite3VdbeSerialType,sqlite3BtreeCommit,0,4,0,4,0,4,6,0,0,0,0,0,0,0,0,1,0,1
getdetails,luaopen_math,0,6,0,8,2,4,8,4,0,6,2,6,0,0,0,0,0,1
seriesEof,sqlite3VdbeExpandSql,0,12,0,12,0,12,28,8,0,8,0,16,0,0,2,1,0,1
concat_url,_curl_easy_setopt_err_FILE_16,0,0,0,10,10,10,22,0,0,1,1,1,0,0,2,0,0,1
prepare_sql,sqlite3_aggregate_context,0,1,0,9,8,7,0,0,0,1,1,1,0,0,0,1,0,1
sqlite3_wholenumber_init,sqlite3OpenTempDatabase,0,5,0,6,1,4,6,1,0,2,1,0,1,0,0,1,0,1
imap_state_auth_resp,_curl_easy_getinfo_err_curl_slist_102,0,0,0,4,4,4,3,0,0,1,1,1,0,0,0,0,1,0
Curl_isdigit,_curl_easy_setopt_err_ioctl_cb_31,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1
rtsp_connisdead,_curl_easy_setopt_err_postfields_48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Curl_free_request_state,_curl_easy_getinfo_err_curl_off_t_3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1
test_wal_autocheckpoint,jsonWrongNumArgs,0,3,0,5,2,1,4,1,0,1,0,1,0,0,0,0,0,1
pager_playback_one_page,appendText,0,2,0,15,13,11,13,0,0,0,0,0,0,0,3,1,0,1
rbuVfsAccess,jsonReturn,0,10,0,13,3,7,29,2,0,2,0,1,0,0,2,1,1,0
lsmSortedAutoWork,pragmaVtabCursorClear,0,2,0,11,9,7,9,0,0,0,0,0,0,0,1,0,0,1
closureAvlRecomputeHeight,sqlite3_bind_text16,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
freednsentry,_curl_easy_setopt_err_cb_data_10,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,1
Curl_rtsp_parseheader,_curl_easy_setopt_err_write_callback_39,0,0,0,8,8,8,7,0,0,6,6,6,0,0,2,0,0,1
pop3_get_message,_curl_easy_getinfo_err_long_129,0,0,0,1,1,1,6,0,0,0,0,0,0,0,2,0,0,1
fts3SnippetFunc,sqlite3_strnicmp,0,0,0,8,8,8,0,0,0,6,6,5,1,0,1,1,1,0
lua_load,io_write,0,2,0,6,4,2,3,1,0,2,1,0,0,0,0,0,0,1
vdbePmaWriterInit,.strncmp,0,0,0,2,2,2,1,0,0,0,0,1,1,0,0,0,0,1
cidxDecodeAfter,pagerFlushOnCommit,0,0,0,6,6,6,7,0,0,3,3,3,1,0,4,1,0,1
Curl_init_do,_curl_easy_setopt_err_string_31,0,0,0,4,4,4,5,0,0,0,0,0,0,0,0,0,0,1
sqlite3CloseSavepoints,sqlite3_result_error16,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1
asyncDlClose,fts3EvalUpdateCounts,0,2,0,3,1,1,9,0,0,0,0,0,0,0,1,1,0,1
Curl_recv_has_postponed_data,.init_proc,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1
minmaxStep,jsonEachRowid,0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,1
pcache1Create,sqlite3ExprCacheRemove,0,0,0,3,3,3,2,0,0,0,0,0,1,0,1,1,0,1
btreeSetHasContent,sqlite3ResetAllSchemasOfConnection,0,5,0,8,3,2,1,0,0,0,0,0,0,0,1,1,0,1
primaryexp,luaL_gsub,0,7,0,13,6,1,3,0,0,1,1,1,0,0,1,1,1,0
Curl_connect_free,_curl_easy_setopt_err_curl_mimepost_31,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
curl_global_init,multi_reconnect_request,0,7,0,8,1,6,7,1,0,1,0,1,0,0,0,1,0,1
test_destructor16,autoIncrementEnd,0,4,0,10,6,2,2,0,0,0,0,1,2,0,1,1,0,1
vdbeSorterMapFile,sqlite3_str_append,0,2,0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,1
hostcache_timestamp_remove,_curl_easy_setopt_err_curl_off_t_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ftp_state_size,.strrchr,0,0,0,3,3,3,3,0,0,1,1,0,1,0,0,0,0,1
sh_delentry,_curl_easy_getinfo_err_curl_tlssesssioninfo_75,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
sqlite3_enable_load_extension,toggleSelectOrder,0,7,0,9,2,5,1,2,0,2,0,2,0,0,0,1,0,1
fts5IndexFlush,jsonAppendSeparator,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1
apndCheckReservedLock,.isatty,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
lua_gethookmask,.memcmp,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
ts_pread64,destroyRootPage,0,4,0,6,2,2,2,2,0,3,1,0,1,0,0,1,0,1
Curl_SOCKS5,.__stack_chk_fail,0,0,0,12,12,12,59,0,0,35,35,34,1,0,1,0,0,1
Curl_splayinsert,_curl_easy_setopt_err_sockopt_cb_59,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1
tftp_option_add,_curl_easy_setopt_err_ioctl_cb_83,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1
getSqlStatement,rtreeColumn,0,10,0,15,5,5,17,0,0,1,1,1,0,0,1,1,0,1
Curl_multi_pipelining_site_bl,lseek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sqlite3rbu_create_vfs,exprCodeVector,0,3,0,12,9,6,4,0,0,0,0,0,0,0,1,1,0,1
Curl_fnmatch,.ASN1_INTEGER_get,0,0,0,1,1,1,2,0,0,0,0,1,1,0,0,0,0,1
fts5SegIterNext_None,fts3DoclistOrMerge,0,6,0,6,0,6,26,0,0,0,0,0,0,0,1,1,0,1
createMask,getRowTrigger,0,26,0,26,0,26,42,12,0,12,0,17,0,0,2,1,0,1
imap_perform_login,RAND_add,0,0,0,4,4,4,2,0,0,2,2,2,0,0,0,0,0,1
Curl_resolv_timeout,_curl_easy_setopt_err_sockopt_cb_40,0,0,0,2,2,2,2,0,0,1,1,1,0,0,0,0,0,1
StrStr,pager_playback,0,16,0,16,0,16,46,1,0,1,0,1,0,0,2,1,0,1
vtshimEof,.getpid,0,0,0,3,3,3,1,0,0,4,4,1,0,0,1,0,0,1
test_exec_hex,getpid,0,0,0,3,3,3,5,0,0,1,1,1,0,0,1,0,0,1
Curl_conncache_bundle_size,_curl_easy_setopt_err_opensocket_cb_14,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1
fulltextOpen,sqlite3CodeVerifyNamedSchema,0,1,0,3,2,1,8,0,0,0,0,1,0,0,1,1,0,1
Curl_strntoupper,_curl_easy_getinfo_err_double_26,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
fts5Porter_MGt0,pager_write_pagelist,0,3,0,4,1,2,16,1,0,1,0,0,0,0,1,1,0,1
freednsentry,checkrtspprefix,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
nextToken,sqlite3ExprCheckIN,0,2,0,3,1,1,6,1,0,1,0,1,0,0,1,1,0,1
qp_lookahead_eol,_curl_easy_getinfo_err_curl_tlssesssioninfo_4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
scalarFunc,sqlite3NoopDestructor,0,0,0,10,10,10,4,0,0,3,3,3,1,0,0,0,0,1
sqlite3_mprintf,whereLoopAddVirtual,0,7,0,11,4,3,50,2,0,2,0,1,0,0,5,1,0,1
conn_is_conn,ftp_state_size_resp,0,8,0,8,0,8,6,1,0,1,0,1,0,0,0,1,0,1
sqlite3TriggerList,fts3ClearCursor,0,4,0,5,1,3,2,0,0,0,0,0,0,0,0,1,0,1
convert_lineends,_curl_easy_setopt_err_postfields_120,0,0,0,3,3,3,10,0,0,1,1,1,0,0,1,0,0,1
amatchFree,pcache1TruncateUnsafe,0,1,0,5,4,3,5,0,0,0,0,0,1,0,1,1,0,1
Curl_conncache_extract_bundle,_curl_easy_setopt_err_curl_httpost_16,0,0,0,3,3,3,3,0,0,0,0,0,0,0,2,0,0,1
Curl_auth_create_plain_message,_curl_easy_setopt_err_FILE_45,0,0,0,5,5,5,3,0,0,0,0,0,0,0,0,0,0,1
datetimeFunc,sqlite3TwoPartName,0,2,0,6,4,2,2,2,0,3,1,1,0,0,0,1,0,1
state,_curl_easy_setopt_err_error_buffer_125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sqlite3TestErrCode,sqlite3_value_text,0,1,0,5,4,3,4,0,0,1,1,1,0,0,0,0,0,1
leafReaderStep,last_insert_rowid,0,1,0,4,3,2,0,0,0,0,0,0,0,0,0,1,0,1
walthread4_writer_thread,selectInnerLoop,0,15,0,21,6,9,65,1,0,4,3,2,0,0,4,1,3,0
totypeIsdigit,sumStep,0,4,0,4,0,4,8,0,0,0,0,1,0,0,0,1,0,1
stdin_seek,_curl_easy_getinfo_err_curl_off_t_7,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0
ctimestampFunc,pwrite64,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
print_insn_detail_ppc,X86_enable,0,0,0,3,3,3,7,0,0,13,13,8,0,0,1,0,1,0
Rule_merge,statClearPage,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,1,0,1
termIsEquivalence,sqlite3_value_nochange,0,0,0,4,4,4,9,0,0,1,1,1,0,0,0,0,0,1
